id,Umur,Premi,Lama_Berlangganan
1543,30.0,33028.0,85.0
1545,23.0,2630.0,59.0
1546,31.0,23532.0,180.0
1548,24.0,20103.0,44.0
1549,23.0,47633.0,55.0
1550,20.0,27499.0,146.0
1555,45.0,44351.0,203.0
1558,68.0,38563.0,189.0
1559,22.0,32139.0,209.0
1560,25.0,25633.0,159.0
1561,61.0,32612.0,265.0
1562,37.0,2630.0,44.0
1563,25.0,31779.0,256.0
1566,30.0,2630.0,80.0
1567,42.0,46752.0,30.0
1570,57.0,30430.0,292.0
1572,43.0,34366.0,299.0
1573,22.0,29112.0,195.0
1575,54.0,25983.0,23.0
1577,33.0,46006.0,46.0
1578,62.0,32857.0,112.0
1579,25.0,28665.0,58.0
1582,28.0,36509.0,93.0
1583,24.0,29744.0,289.0
1584,20.0,39649.0,39.0
1585,29.0,44006.0,84.0
1586,46.0,27084.0,21.0
1589,39.0,27767.0,168.0
1590,33.0,24258.0,293.0
1592,43.0,37097.0,24.0
1593,44.0,2630.0,102.0
1597,22.0,2630.0,210.0
1598,48.0,2630.0,132.0
1599,25.0,38084.0,172.0
1603,26.0,39560.0,282.0
1604,23.0,23185.0,117.0
1605,24.0,26270.0,207.0
1606,24.0,27404.0,263.0
1607,25.0,42948.0,54.0
1610,36.0,2630.0,187.0
1613,44.0,31056.0,30.0
1616,66.0,39283.0,138.0
1617,66.0,26735.0,202.0
1619,28.0,2630.0,150.0
1620,21.0,44514.0,250.0
1621,27.0,30473.0,142.0
1623,49.0,48767.0,51.0
1624,22.0,45446.0,160.0
1625,24.0,28785.0,100.0
1626,69.0,38715.0,107.0
1628,33.0,28333.0,78.0
1632,30.0,25437.0,276.0
1633,57.0,52203.0,90.0
1634,43.0,55511.0,280.0
1636,27.0,2630.0,73.0
1637,44.0,2630.0,255.0
1639,44.0,2630.0,240.0
1640,43.0,33836.0,202.0
1642,24.0,23170.0,12.0
1643,24.0,32314.0,272.0
1647,61.0,36776.0,151.0
1648,47.0,52895.0,19.0
1649,46.0,32418.0,244.0
1650,24.0,37886.0,124.0
1652,26.0,32098.0,76.0
1656,35.0,23086.0,116.0
1657,27.0,25742.0,52.0
1660,34.0,25212.0,282.0
1661,43.0,20998.0,43.0
1662,63.0,38246.0,39.0
1663,28.0,28236.0,233.0
1664,27.0,58078.0,110.0
1667,43.0,57248.0,174.0
1668,44.0,25070.0,209.0
1669,23.0,41909.0,71.0
1672,35.0,24525.0,245.0
1674,41.0,40673.0,10.0
1676,23.0,31072.0,101.0
1677,47.0,25893.0,143.0
1678,55.0,19033.0,203.0
1681,28.0,2630.0,294.0
1683,44.0,31720.0,232.0
1686,57.0,2630.0,30.0
1687,60.0,2630.0,169.0
1689,22.0,45932.0,25.0
1693,79.0,2630.0,84.0
1695,32.0,30263.0,61.0
1697,58.0,2630.0,244.0
1698,22.0,37559.0,148.0
1699,73.0,38489.0,250.0
1701,32.0,51031.0,238.0
1705,49.0,41841.0,121.0
1706,63.0,24390.0,65.0
1708,23.0,39942.0,139.0
1710,23.0,31918.0,268.0
1711,27.0,31207.0,199.0
1715,57.0,2630.0,82.0
1721,21.0,29959.0,251.0
1722,25.0,2630.0,216.0
1723,24.0,36590.0,248.0
1725,39.0,54542.0,151.0
1726,23.0,31979.0,83.0
1729,50.0,40164.0,187.0
1732,26.0,47500.0,197.0
1733,28.0,30942.0,187.0
1734,54.0,45078.0,196.0
1735,48.0,25054.0,48.0
1737,20.0,32944.0,238.0
1739,25.0,38586.0,190.0
1740,44.0,48362.0,149.0
1741,51.0,30888.0,191.0
1742,22.0,35278.0,43.0
1745,50.0,39702.0,234.0
1746,74.0,53669.0,18.0
1747,27.0,46376.0,241.0
1749,40.0,31703.0,254.0
1752,60.0,32457.0,282.0
1753,23.0,27855.0,104.0
1755,45.0,55791.0,199.0
1759,45.0,2630.0,56.0
1762,27.0,22845.0,146.0
1765,24.0,28734.0,132.0
1767,22.0,23660.0,42.0
1768,73.0,2630.0,17.0
1769,73.0,32970.0,219.0
1770,31.0,36598.0,242.0
1771,23.0,31650.0,84.0
1773,51.0,48835.0,94.0
1777,26.0,32563.0,15.0
1778,39.0,24980.0,252.0
1779,40.0,39117.0,136.0
1780,21.0,36780.0,259.0
1783,34.0,33264.0,179.0
1784,33.0,27017.0,206.0
1785,45.0,2630.0,30.0
1787,62.0,43303.0,201.0
1788,29.0,42561.0,243.0
1789,72.0,48205.0,180.0
1790,21.0,32657.0,273.0
1791,23.0,39251.0,208.0
1793,28.0,17942.0,290.0
1795,35.0,2630.0,88.0
1799,30.0,2630.0,292.0
1800,25.0,2630.0,197.0
1802,21.0,26224.0,246.0
1803,56.0,41287.0,298.0
1804,26.0,30344.0,222.0
1806,34.0,51232.0,154.0
1808,63.0,30653.0,226.0
1809,21.0,37999.0,37.0
1810,49.0,43512.0,84.0
1811,43.0,59219.0,118.0
1813,22.0,31729.0,68.0
1814,20.0,39061.0,251.0
1815,48.0,47176.0,212.0
1817,43.0,32543.0,56.0
1818,64.0,2630.0,273.0
1819,24.0,27369.0,73.0
1820,35.0,26050.0,43.0
1821,40.0,2630.0,185.0
1822,26.0,52377.0,194.0
1824,21.0,32383.0,84.0
1825,25.0,45366.0,203.0
1827,29.0,40407.0,29.0
1828,61.0,47797.0,131.0
1829,49.0,42386.0,110.0
1830,22.0,28367.0,105.0
1831,50.0,37944.0,37.0
1833,26.0,36611.0,181.0
1834,20.0,37323.0,172.0
1835,58.0,24615.0,224.0
1836,24.0,21969.0,262.0
1840,72.0,24866.0,16.0
1841,56.0,2630.0,245.0
1842,29.0,59145.0,275.0
1844,78.0,27753.0,26.0
1845,51.0,2630.0,93.0
1846,24.0,31826.0,272.0
1847,42.0,2630.0,227.0
1848,22.0,24852.0,39.0
1851,21.0,2630.0,94.0
1852,33.0,21995.0,121.0
1854,44.0,45368.0,170.0
1855,42.0,2630.0,170.0
1857,53.0,32189.0,74.0
1858,21.0,33640.0,226.0
1861,22.0,19829.0,238.0
1863,23.0,40499.0,108.0
1864,40.0,2630.0,53.0
1865,35.0,30722.0,173.0
1866,36.0,34165.0,143.0
1869,29.0,23559.0,230.0
1871,44.0,18126.0,161.0
1874,20.0,57486.0,64.0
1876,44.0,30289.0,59.0
1877,37.0,38421.0,123.0
1878,38.0,34841.0,250.0
1879,45.0,28360.0,87.0
1882,20.0,2630.0,249.0
1885,58.0,2630.0,56.0
1888,25.0,40414.0,293.0
1889,37.0,34522.0,152.0
1892,37.0,2630.0,85.0
1895,27.0,42182.0,171.0
1896,45.0,28978.0,199.0
1898,24.0,26515.0,259.0
1899,20.0,29959.0,288.0
1900,55.0,40882.0,22.0
1901,25.0,30067.0,279.0
1902,37.0,30425.0,290.0
1903,70.0,49414.0,290.0
1904,25.0,37507.0,145.0
1905,65.0,52803.0,278.0
1907,37.0,31469.0,52.0
1909,50.0,39381.0,30.0
1912,65.0,49993.0,230.0
1913,51.0,39204.0,130.0
1915,20.0,46070.0,147.0
1920,65.0,27353.0,181.0
1921,22.0,24082.0,87.0
1923,56.0,38367.0,77.0
1928,46.0,29193.0,122.0
1929,45.0,26773.0,217.0
1931,56.0,32643.0,64.0
1932,68.0,43844.0,127.0
1934,40.0,36478.0,20.0
1935,25.0,55566.0,25.0
1938,57.0,2630.0,72.0
1939,62.0,31178.0,177.0
1940,30.0,2630.0,260.0
1942,23.0,18645.0,293.0
1943,37.0,31789.0,178.0
1944,28.0,25697.0,216.0
1953,25.0,2630.0,243.0
1954,33.0,29409.0,87.0
1956,22.0,45158.0,241.0
1960,38.0,21023.0,222.0
1961,27.0,2630.0,248.0
1962,62.0,2630.0,126.0
1966,41.0,24840.0,86.0
1968,56.0,2630.0,157.0
1969,36.0,40404.0,13.0
1970,30.0,2630.0,191.0
1975,27.0,2630.0,217.0
1977,56.0,35687.0,192.0
1978,23.0,2630.0,163.0
1979,45.0,35772.0,62.0
1980,21.0,21389.0,201.0
1981,23.0,32309.0,106.0
1983,63.0,2630.0,208.0
1985,44.0,23906.0,67.0
1986,52.0,35789.0,77.0
1987,38.0,30937.0,170.0
1988,49.0,58937.0,100.0
1989,25.0,42598.0,45.0
1990,61.0,2630.0,77.0
1991,33.0,45203.0,282.0
1993,30.0,39298.0,175.0
1994,28.0,29769.0,279.0
1996,66.0,2630.0,296.0
1998,63.0,2630.0,113.0
1999,29.0,2630.0,193.0
2000,22.0,35461.0,17.0
2001,52.0,2630.0,184.0
2002,35.0,30279.0,154.0
2004,21.0,38234.0,247.0
2008,52.0,42324.0,296.0
2009,33.0,2630.0,106.0
2010,26.0,31208.0,251.0
2011,27.0,15632.0,153.0
2012,26.0,37557.0,124.0
2015,29.0,2630.0,131.0
2017,38.0,58973.0,152.0
2022,43.0,35570.0,163.0
2023,24.0,24665.0,117.0
2025,54.0,26850.0,263.0
2027,50.0,50580.0,113.0
2028,26.0,30918.0,230.0
2029,76.0,2630.0,277.0
2030,24.0,2630.0,285.0
2031,37.0,37138.0,156.0
2032,24.0,24866.0,31.0
2034,27.0,36549.0,136.0
2036,76.0,26771.0,11.0
2038,22.0,43251.0,69.0
2041,26.0,36034.0,89.0
2042,50.0,23244.0,72.0
2043,20.0,2630.0,250.0
2044,47.0,44214.0,76.0
2045,52.0,29553.0,59.0
2047,22.0,2630.0,167.0
2049,42.0,25050.0,97.0
2052,78.0,39554.0,25.0
2053,23.0,29863.0,44.0
2056,44.0,49117.0,83.0
2057,22.0,21935.0,81.0
2058,24.0,20222.0,287.0
2059,24.0,33418.0,70.0
2060,25.0,25966.0,86.0
2061,24.0,20034.0,228.0
2063,49.0,2630.0,292.0
2064,22.0,21544.0,293.0
2067,38.0,44239.0,154.0
2068,22.0,33982.0,40.0
2069,29.0,27882.0,15.0
2070,24.0,43243.0,272.0
2071,42.0,2630.0,78.0
2073,31.0,35907.0,39.0
2076,48.0,34605.0,195.0
2077,48.0,23747.0,211.0
2078,40.0,39725.0,68.0
2079,23.0,45312.0,235.0
2083,23.0,2630.0,133.0
2084,64.0,2630.0,57.0
2085,25.0,57476.0,142.0
2086,43.0,33974.0,158.0
2088,21.0,51227.0,157.0
2089,68.0,2630.0,58.0
2091,23.0,28165.0,291.0
2092,22.0,39967.0,172.0
2093,23.0,35648.0,193.0
2094,29.0,46231.0,120.0
2095,58.0,30008.0,188.0
2096,48.0,2630.0,59.0
2097,24.0,27583.0,108.0
2098,21.0,40594.0,123.0
2099,44.0,36425.0,199.0
2101,25.0,29538.0,100.0
2103,50.0,31314.0,248.0
2104,36.0,34800.0,191.0
2106,23.0,39988.0,55.0
2112,24.0,26243.0,222.0
2113,59.0,31288.0,273.0
2116,44.0,38101.0,292.0
2117,46.0,44646.0,250.0
2118,77.0,27680.0,176.0
2120,52.0,46698.0,23.0
2121,25.0,33633.0,299.0
2123,45.0,41022.0,221.0
2124,27.0,35025.0,28.0
2125,53.0,41461.0,161.0
2126,22.0,23160.0,150.0
2129,42.0,2630.0,148.0
2133,25.0,35486.0,135.0
2134,37.0,34631.0,214.0
2139,26.0,28667.0,28.0
2140,61.0,34924.0,170.0
2142,23.0,28235.0,33.0
2144,22.0,26904.0,58.0
2145,24.0,19142.0,71.0
2146,47.0,50577.0,83.0
2148,54.0,34567.0,89.0
2149,50.0,45496.0,15.0
2150,51.0,45105.0,107.0
2151,25.0,24739.0,51.0
2152,59.0,29889.0,240.0
2153,28.0,22245.0,133.0
2155,26.0,23866.0,255.0
2157,24.0,29471.0,113.0
2158,20.0,32215.0,99.0
2159,47.0,29481.0,92.0
2161,21.0,43063.0,42.0
2162,37.0,27162.0,211.0
2163,55.0,32809.0,166.0
2164,55.0,32466.0,155.0
2167,26.0,35803.0,29.0
2170,27.0,21355.0,127.0
2171,54.0,42496.0,209.0
2172,24.0,43274.0,207.0
2173,22.0,23458.0,59.0
2176,22.0,37129.0,71.0
2178,21.0,28543.0,278.0
2180,65.0,34904.0,12.0
2181,44.0,39375.0,22.0
2183,39.0,2630.0,227.0
2184,22.0,27412.0,76.0
2185,47.0,24745.0,107.0
2186,25.0,25491.0,11.0
2189,23.0,33877.0,44.0
2190,24.0,34844.0,231.0
2192,40.0,34984.0,158.0
2194,40.0,31705.0,71.0
2195,57.0,31465.0,13.0
2196,22.0,34628.0,253.0
2197,31.0,28152.0,152.0
2206,55.0,40914.0,90.0
2207,40.0,2630.0,238.0
2209,46.0,34060.0,18.0
2210,24.0,35287.0,148.0
2211,50.0,35996.0,295.0
2212,25.0,36555.0,246.0
2213,22.0,35604.0,289.0
2217,46.0,2630.0,221.0
2218,26.0,34449.0,129.0
2220,71.0,31412.0,184.0
2222,48.0,29200.0,231.0
2224,52.0,37023.0,264.0
2225,47.0,2630.0,109.0
2226,27.0,2630.0,190.0
2229,24.0,24819.0,169.0
2232,43.0,38927.0,268.0
2233,42.0,41019.0,111.0
2234,34.0,2630.0,249.0
2238,31.0,34600.0,240.0
2240,44.0,2630.0,14.0
2245,23.0,25580.0,205.0
2246,23.0,2630.0,266.0
2248,27.0,2630.0,242.0
2249,63.0,19913.0,226.0
2250,27.0,23739.0,206.0
2251,24.0,25557.0,126.0
2254,29.0,41326.0,31.0
2256,28.0,23812.0,85.0
2258,46.0,2630.0,162.0
2259,49.0,25562.0,290.0
2261,28.0,39269.0,32.0
2263,22.0,34498.0,34.0
2264,24.0,34416.0,21.0
2268,59.0,55172.0,277.0
2270,25.0,46759.0,296.0
2271,25.0,30590.0,63.0
2272,41.0,46363.0,89.0
2273,59.0,30105.0,290.0
2274,23.0,28246.0,90.0
2276,21.0,23594.0,24.0
2278,40.0,34030.0,41.0
2279,22.0,43745.0,79.0
2281,65.0,37162.0,287.0
2282,20.0,33801.0,26.0
2284,20.0,2630.0,265.0
2285,24.0,23486.0,80.0
2286,22.0,2630.0,146.0
2287,45.0,50809.0,168.0
2290,34.0,17423.0,145.0
2291,43.0,21277.0,34.0
2293,44.0,37080.0,227.0
2294,21.0,2630.0,176.0
2295,39.0,2630.0,96.0
2296,34.0,29337.0,165.0
2297,45.0,45159.0,105.0
2298,63.0,38390.0,26.0
2301,30.0,27039.0,249.0
2302,25.0,35029.0,124.0
2303,40.0,25016.0,34.0
2304,40.0,24116.0,203.0
2306,42.0,38068.0,90.0
2307,24.0,33295.0,16.0
2308,30.0,32945.0,50.0
2313,47.0,47655.0,280.0
2314,25.0,29929.0,181.0
2316,20.0,2630.0,147.0
2318,31.0,2630.0,249.0
2320,28.0,2630.0,186.0
2323,20.0,34278.0,78.0
2324,55.0,43373.0,95.0
2325,64.0,34643.0,162.0
2326,22.0,31545.0,40.0
2329,68.0,37087.0,38.0
2332,57.0,59525.0,105.0
2333,21.0,33508.0,73.0
2334,21.0,29590.0,282.0
2337,25.0,42368.0,242.0
2338,21.0,37882.0,12.0
2339,23.0,27277.0,95.0
2341,36.0,25003.0,233.0
2347,32.0,38449.0,290.0
2350,40.0,36397.0,171.0
2354,22.0,41859.0,22.0
2355,24.0,36124.0,26.0
2356,42.0,32158.0,219.0
2360,29.0,27371.0,46.0
2362,25.0,31865.0,67.0
2365,70.0,49360.0,114.0
2367,65.0,51339.0,237.0
2368,50.0,37190.0,294.0
2369,25.0,35516.0,65.0
2370,24.0,30349.0,232.0
2371,57.0,30765.0,125.0
2372,25.0,22492.0,143.0
2375,27.0,2630.0,165.0
2376,25.0,32678.0,192.0
2377,50.0,2630.0,159.0
2382,29.0,29003.0,137.0
2383,50.0,36226.0,66.0
2390,26.0,2630.0,236.0
2392,60.0,33519.0,275.0
2393,52.0,39705.0,72.0
2398,42.0,2630.0,102.0
2400,26.0,24684.0,83.0
2401,25.0,28236.0,228.0
2404,59.0,26025.0,283.0
2405,22.0,28893.0,207.0
2407,32.0,30425.0,185.0
2409,41.0,2630.0,291.0
2411,45.0,38072.0,203.0
2414,73.0,36321.0,260.0
2416,22.0,31461.0,103.0
2417,25.0,43814.0,113.0
2420,26.0,37285.0,147.0
2421,23.0,27597.0,68.0
2423,42.0,43412.0,117.0
2424,42.0,37445.0,212.0
2425,21.0,24690.0,155.0
2426,39.0,33386.0,107.0
2427,25.0,35572.0,251.0
2428,63.0,59880.0,139.0
2431,30.0,50661.0,230.0
2434,53.0,2630.0,14.0
2436,45.0,42847.0,211.0
2438,23.0,40259.0,85.0
2440,22.0,32118.0,241.0
2444,20.0,35710.0,218.0
2446,45.0,26388.0,163.0
2448,38.0,2630.0,60.0
2449,32.0,41421.0,249.0
2451,23.0,38773.0,145.0
2453,30.0,29911.0,236.0
2459,59.0,51560.0,157.0
2462,40.0,2630.0,240.0
2464,68.0,34134.0,161.0
2466,24.0,34716.0,258.0
2467,43.0,2630.0,188.0
2468,54.0,29529.0,221.0
2469,20.0,2630.0,286.0
2472,51.0,55659.0,269.0
2475,23.0,28241.0,216.0
2476,64.0,46490.0,100.0
2477,59.0,2630.0,111.0
2480,26.0,48684.0,45.0
2481,27.0,22547.0,138.0
2485,24.0,25395.0,105.0
2486,24.0,26077.0,282.0
2490,23.0,33344.0,229.0
2492,43.0,44328.0,267.0
2493,30.0,2630.0,79.0
2494,36.0,37116.0,172.0
2499,42.0,44533.0,105.0
2500,20.0,38038.0,216.0
2501,23.0,32975.0,37.0
2506,21.0,25872.0,69.0
2507,75.0,48302.0,51.0
2508,24.0,2630.0,222.0
2511,65.0,45948.0,192.0
2512,46.0,46108.0,146.0
2513,55.0,38557.0,185.0
2518,71.0,34227.0,71.0
2520,39.0,17639.0,40.0
2521,31.0,50579.0,52.0
2523,79.0,27822.0,78.0
2526,27.0,28505.0,109.0
2529,21.0,31320.0,20.0
2531,23.0,28514.0,205.0
2533,22.0,23442.0,39.0
2534,65.0,36453.0,296.0
2536,27.0,27903.0,166.0
2540,21.0,51769.0,227.0
2541,54.0,37109.0,133.0
2545,48.0,24630.0,56.0
2546,64.0,24597.0,188.0
2547,28.0,34335.0,168.0
2549,49.0,25299.0,123.0
2552,64.0,48629.0,166.0
2554,24.0,21470.0,260.0
2556,69.0,42996.0,296.0
2557,34.0,24395.0,130.0
2558,46.0,31945.0,229.0
2559,82.0,40384.0,32.0
2561,27.0,49176.0,147.0
2562,40.0,2630.0,17.0
2563,22.0,39237.0,104.0
2565,58.0,36068.0,140.0
2567,23.0,40451.0,134.0
2571,25.0,36266.0,112.0
2572,32.0,2630.0,99.0
2573,20.0,33381.0,71.0
2574,54.0,27010.0,94.0
2575,30.0,23570.0,238.0
2576,39.0,33631.0,190.0
2577,28.0,28438.0,142.0
2581,25.0,2630.0,231.0
2582,28.0,24093.0,154.0
2583,24.0,47207.0,103.0
2584,30.0,41733.0,120.0
2585,36.0,26678.0,113.0
2586,22.0,32620.0,298.0
2587,74.0,33395.0,216.0
2588,61.0,39704.0,87.0
2590,25.0,31214.0,233.0
2591,29.0,24655.0,294.0
2593,57.0,41173.0,59.0
2594,45.0,27399.0,243.0
2596,44.0,42340.0,205.0
2597,25.0,35221.0,126.0
2598,42.0,35294.0,211.0
2600,60.0,34743.0,174.0
2601,54.0,53227.0,68.0
2604,44.0,48474.0,20.0
2605,47.0,2630.0,271.0
2606,50.0,25806.0,230.0
2607,27.0,24950.0,98.0
2612,34.0,2630.0,152.0
2613,57.0,49120.0,224.0
2615,60.0,36439.0,193.0
2616,24.0,51254.0,91.0
2619,24.0,32272.0,92.0
2622,38.0,38086.0,134.0
2624,26.0,33001.0,193.0
2625,24.0,32603.0,171.0
2626,23.0,29341.0,163.0
2627,43.0,34191.0,150.0
2628,33.0,33749.0,246.0
2631,30.0,51549.0,155.0
2633,22.0,29356.0,68.0
2634,47.0,30035.0,159.0
2635,46.0,37872.0,78.0
2636,26.0,42139.0,79.0
2637,23.0,28026.0,19.0
2639,49.0,2630.0,69.0
2641,27.0,24879.0,85.0
2642,26.0,35060.0,37.0
2648,25.0,30868.0,187.0
2649,47.0,2630.0,232.0
2651,63.0,2630.0,234.0
2652,67.0,38031.0,158.0
2653,38.0,44480.0,215.0
2655,48.0,51605.0,135.0
2657,73.0,34951.0,170.0
2658,55.0,25512.0,110.0
2659,38.0,44917.0,116.0
2661,27.0,35838.0,156.0
2663,58.0,51812.0,75.0
2665,23.0,48431.0,54.0
2666,35.0,24065.0,118.0
2667,21.0,2630.0,225.0
2673,39.0,45476.0,30.0
2678,34.0,28552.0,204.0
2679,72.0,2630.0,217.0
2680,54.0,41243.0,72.0
2682,50.0,24042.0,277.0
2683,45.0,45600.0,16.0
2684,27.0,2630.0,293.0
2686,21.0,23526.0,215.0
2690,22.0,30045.0,238.0
2691,41.0,2630.0,201.0
2692,41.0,36856.0,212.0
2698,37.0,33143.0,147.0
2700,72.0,44009.0,217.0
2701,23.0,27079.0,224.0
2704,50.0,33168.0,39.0
2705,66.0,45158.0,93.0
2706,69.0,2630.0,237.0
2707,41.0,23019.0,101.0
2709,56.0,32728.0,249.0
2710,55.0,41942.0,45.0
2712,26.0,34102.0,17.0
2714,24.0,30622.0,260.0
2715,47.0,47597.0,172.0
2718,21.0,38609.0,40.0
2720,74.0,2630.0,103.0
2723,50.0,2630.0,171.0
2724,44.0,2630.0,217.0
2725,26.0,41907.0,109.0
2727,40.0,27064.0,290.0
2729,26.0,23539.0,50.0
2732,49.0,46253.0,128.0
2735,26.0,32823.0,261.0
2736,75.0,28829.0,155.0
2738,26.0,34801.0,151.0
2740,41.0,40343.0,203.0
2745,44.0,36639.0,288.0
2747,37.0,35391.0,102.0
2749,56.0,2630.0,254.0
2750,24.0,34135.0,93.0
2751,24.0,2630.0,20.0
2752,21.0,25315.0,21.0
2753,22.0,31454.0,110.0
2754,60.0,2630.0,267.0
2757,67.0,2630.0,280.0
2759,39.0,46106.0,299.0
2762,31.0,2630.0,22.0
2764,22.0,31340.0,92.0
2767,34.0,41075.0,25.0
2770,37.0,27014.0,10.0
2771,26.0,30424.0,265.0
2772,58.0,36783.0,82.0
2774,21.0,53529.0,147.0
2775,38.0,2630.0,30.0
2776,25.0,44945.0,88.0
2777,22.0,2630.0,86.0
2778,76.0,46035.0,266.0
2781,27.0,25448.0,292.0
2782,54.0,2630.0,244.0
2783,54.0,2630.0,256.0
2784,54.0,2630.0,225.0
2789,25.0,22872.0,137.0
2791,21.0,29145.0,241.0
2792,46.0,27280.0,251.0
2793,59.0,2630.0,22.0
2794,24.0,21865.0,157.0
2796,20.0,36995.0,126.0
2797,46.0,55366.0,105.0
2798,76.0,2630.0,149.0
2799,79.0,54349.0,58.0
2801,41.0,2630.0,121.0
2802,64.0,33927.0,191.0
2804,30.0,32645.0,230.0
2805,21.0,30668.0,17.0
2807,39.0,35221.0,157.0
2808,22.0,35090.0,240.0
2809,28.0,29231.0,111.0
2810,24.0,34266.0,165.0
2811,34.0,26509.0,297.0
2813,27.0,2630.0,249.0
2814,25.0,50387.0,91.0
2815,69.0,48623.0,184.0
2816,25.0,32525.0,21.0
2818,20.0,31272.0,93.0
2819,23.0,20999.0,240.0
2820,29.0,27054.0,142.0
2821,24.0,27571.0,89.0
2822,25.0,44922.0,46.0
2823,48.0,2630.0,114.0
2825,69.0,2630.0,238.0
2828,52.0,46596.0,292.0
2829,44.0,40291.0,290.0
2831,29.0,31161.0,222.0
2833,24.0,34290.0,86.0
2835,29.0,2630.0,119.0
2836,71.0,31731.0,180.0
2838,23.0,31183.0,119.0
2841,35.0,24754.0,79.0
2844,25.0,31360.0,213.0
2845,25.0,2630.0,39.0
2846,57.0,2630.0,50.0
2847,23.0,26982.0,237.0
2850,24.0,22965.0,176.0
2851,26.0,27859.0,47.0
2855,46.0,36804.0,28.0
2858,62.0,38921.0,146.0
2859,22.0,51956.0,67.0
2861,29.0,2630.0,34.0
2862,26.0,26472.0,253.0
2864,38.0,2630.0,184.0
2865,39.0,2630.0,41.0
2867,32.0,37711.0,215.0
2868,23.0,23582.0,135.0
2869,60.0,44854.0,92.0
2870,45.0,28890.0,202.0
2871,29.0,45617.0,266.0
2873,60.0,26270.0,66.0
2874,22.0,37366.0,195.0
2876,24.0,30603.0,167.0
2878,54.0,27393.0,110.0
2880,53.0,38907.0,289.0
2881,35.0,34228.0,275.0
2885,25.0,28691.0,117.0
2888,23.0,33121.0,224.0
2891,35.0,2630.0,111.0
2894,31.0,30117.0,260.0
2895,21.0,54346.0,290.0
2898,50.0,2630.0,272.0
2899,28.0,2630.0,199.0
2900,22.0,24683.0,113.0
2901,68.0,2630.0,17.0
2902,24.0,47251.0,259.0
2910,30.0,46132.0,231.0
2911,42.0,38195.0,221.0
2916,24.0,39550.0,280.0
2917,51.0,24196.0,94.0
2918,24.0,29653.0,159.0
2920,23.0,38818.0,127.0
2922,57.0,35539.0,117.0
2923,33.0,35230.0,277.0
2924,25.0,26588.0,95.0
2925,28.0,28500.0,116.0
2926,23.0,36750.0,110.0
2928,31.0,40800.0,137.0
2930,21.0,37838.0,163.0
2931,50.0,2630.0,60.0
2932,61.0,2630.0,241.0
2933,51.0,2630.0,171.0
2934,31.0,31977.0,213.0
2935,25.0,36457.0,47.0
2936,26.0,32151.0,201.0
2940,35.0,27151.0,232.0
2941,53.0,46926.0,192.0
2942,41.0,30336.0,241.0
2943,21.0,29287.0,255.0
2944,59.0,51790.0,133.0
2945,22.0,49634.0,158.0
2947,23.0,2630.0,144.0
2948,44.0,2630.0,149.0
2950,28.0,26760.0,80.0
2952,59.0,33645.0,28.0
2954,22.0,26251.0,291.0
2957,51.0,40358.0,212.0
2959,21.0,31403.0,163.0
2961,22.0,27248.0,229.0
2963,34.0,30585.0,124.0
2964,24.0,2630.0,288.0
2966,72.0,49276.0,184.0
2969,45.0,33745.0,296.0
2970,46.0,28381.0,159.0
2972,45.0,47436.0,96.0
2976,29.0,22497.0,149.0
2980,21.0,27067.0,34.0
2982,74.0,48849.0,188.0
2986,68.0,28132.0,68.0
2987,41.0,29273.0,164.0
2988,26.0,27895.0,182.0
2991,41.0,29717.0,69.0
2992,24.0,26817.0,252.0
2993,41.0,59623.0,43.0
2996,21.0,19560.0,223.0
2998,70.0,2630.0,65.0
3002,46.0,2630.0,73.0
3003,43.0,2630.0,155.0
3004,56.0,2630.0,107.0
3008,45.0,53137.0,265.0
3010,72.0,36796.0,126.0
3012,56.0,36264.0,133.0
3014,46.0,25755.0,206.0
3016,22.0,30471.0,287.0
3017,32.0,2630.0,266.0
3019,45.0,31855.0,63.0
3021,45.0,47415.0,33.0
3022,65.0,2630.0,246.0
3023,38.0,30375.0,99.0
3024,49.0,36732.0,252.0
3026,62.0,33300.0,223.0
3028,24.0,34586.0,25.0
3030,28.0,2630.0,273.0
3031,43.0,2630.0,288.0
3032,31.0,33620.0,66.0
3033,22.0,27941.0,291.0
3034,54.0,44375.0,133.0
3035,48.0,30155.0,25.0
3036,34.0,21782.0,35.0
3037,24.0,39924.0,168.0
3041,25.0,2630.0,108.0
3042,45.0,27114.0,25.0
3044,29.0,24411.0,143.0
3045,69.0,2630.0,153.0
3046,39.0,49694.0,111.0
3047,36.0,2630.0,50.0
3050,60.0,27322.0,39.0
3052,78.0,2630.0,113.0
3053,23.0,45263.0,222.0
3057,25.0,29011.0,91.0
3059,24.0,31971.0,138.0
3060,59.0,27613.0,73.0
3062,42.0,33804.0,194.0
3063,30.0,27260.0,275.0
3064,25.0,31564.0,31.0
3067,67.0,53294.0,214.0
3072,55.0,30828.0,265.0
3074,22.0,23631.0,192.0
3076,22.0,35620.0,51.0
3077,23.0,31141.0,214.0
3078,51.0,2630.0,226.0
3079,57.0,45139.0,13.0
3081,22.0,42742.0,166.0
3082,53.0,39190.0,131.0
3083,39.0,43640.0,289.0
3085,49.0,36381.0,37.0
3086,68.0,45613.0,245.0
3088,47.0,50633.0,299.0
3091,52.0,27665.0,89.0
3093,23.0,45631.0,180.0
3100,26.0,25144.0,94.0
3101,34.0,2630.0,13.0
3103,76.0,36348.0,31.0
3105,46.0,43309.0,168.0
