id,Premi,Lama_Berlangganan
2069,27882.0,15.0
2070,43243.0,272.0
2071,2630.0,78.0
2073,35907.0,39.0
2076,34605.0,195.0
2077,23747.0,211.0
2078,39725.0,68.0
2079,45312.0,235.0
2083,2630.0,133.0
2084,2630.0,57.0
2085,57476.0,142.0
2086,33974.0,158.0
2088,51227.0,157.0
2089,2630.0,58.0
2091,28165.0,291.0
2092,39967.0,172.0
2093,35648.0,193.0
2094,46231.0,120.0
2095,30008.0,188.0
2096,2630.0,59.0
2097,27583.0,108.0
2098,40594.0,123.0
2099,36425.0,199.0
2101,29538.0,100.0
2103,31314.0,248.0
2104,34800.0,191.0
2106,39988.0,55.0
2112,26243.0,222.0
2113,31288.0,273.0
2116,38101.0,292.0
2117,44646.0,250.0
2118,27680.0,176.0
2120,46698.0,23.0
2121,33633.0,299.0
2123,41022.0,221.0
2124,35025.0,28.0
2125,41461.0,161.0
2126,23160.0,150.0
2129,2630.0,148.0
2133,35486.0,135.0
2134,34631.0,214.0
2139,28667.0,28.0
2140,34924.0,170.0
2142,28235.0,33.0
2144,26904.0,58.0
2145,19142.0,71.0
2146,50577.0,83.0
2148,34567.0,89.0
2149,45496.0,15.0
2150,45105.0,107.0
2151,24739.0,51.0
2152,29889.0,240.0
2153,22245.0,133.0
2155,23866.0,255.0
2157,29471.0,113.0
2158,32215.0,99.0
2159,29481.0,92.0
2161,43063.0,42.0
2162,27162.0,211.0
2163,32809.0,166.0
2164,32466.0,155.0
2167,35803.0,29.0
2170,21355.0,127.0
2171,42496.0,209.0
2172,43274.0,207.0
2173,23458.0,59.0
2176,37129.0,71.0
2178,28543.0,278.0
2180,34904.0,12.0
2181,39375.0,22.0
2183,2630.0,227.0
2184,27412.0,76.0
2185,24745.0,107.0
2186,25491.0,11.0
2189,33877.0,44.0
2190,34844.0,231.0
2192,34984.0,158.0
2194,31705.0,71.0
2195,31465.0,13.0
2196,34628.0,253.0
2197,28152.0,152.0
2206,40914.0,90.0
2207,2630.0,238.0
2209,34060.0,18.0
2210,35287.0,148.0
2211,35996.0,295.0
2212,36555.0,246.0
2213,35604.0,289.0
2217,2630.0,221.0
2218,34449.0,129.0
2220,31412.0,184.0
2222,29200.0,231.0
2224,37023.0,264.0
2225,2630.0,109.0
2226,2630.0,190.0
2229,24819.0,169.0
2232,38927.0,268.0
2233,41019.0,111.0
2234,2630.0,249.0
2238,34600.0,240.0
2240,2630.0,14.0
2245,25580.0,205.0
2246,2630.0,266.0
2248,2630.0,242.0
2249,19913.0,226.0
2250,23739.0,206.0
2251,25557.0,126.0
2254,41326.0,31.0
2256,23812.0,85.0
2258,2630.0,162.0
2259,25562.0,290.0
2261,39269.0,32.0
2263,34498.0,34.0
2264,34416.0,21.0
2268,55172.0,277.0
2270,46759.0,296.0
2271,30590.0,63.0
2272,46363.0,89.0
2273,30105.0,290.0
2274,28246.0,90.0
2276,23594.0,24.0
2278,34030.0,41.0
2279,43745.0,79.0
2281,37162.0,287.0
2282,33801.0,26.0
2284,2630.0,265.0
2285,23486.0,80.0
2286,2630.0,146.0
2287,50809.0,168.0
2290,17423.0,145.0
2291,21277.0,34.0
2293,37080.0,227.0
2294,2630.0,176.0
2295,2630.0,96.0
2296,29337.0,165.0
2297,45159.0,105.0
2298,38390.0,26.0
2301,27039.0,249.0
2302,35029.0,124.0
2303,25016.0,34.0
2304,24116.0,203.0
2306,38068.0,90.0
2307,33295.0,16.0
2308,32945.0,50.0
2313,47655.0,280.0
2314,29929.0,181.0
2316,2630.0,147.0
2318,2630.0,249.0
2320,2630.0,186.0
2323,34278.0,78.0
2324,43373.0,95.0
2325,34643.0,162.0
2326,31545.0,40.0
2329,37087.0,38.0
2332,59525.0,105.0
2333,33508.0,73.0
2334,29590.0,282.0
2337,42368.0,242.0
2338,37882.0,12.0
2339,27277.0,95.0
2341,25003.0,233.0
2347,38449.0,290.0
2350,36397.0,171.0
2354,41859.0,22.0
2355,36124.0,26.0
2356,32158.0,219.0
2360,27371.0,46.0
2362,31865.0,67.0
2365,49360.0,114.0
2367,51339.0,237.0
2368,37190.0,294.0
2369,35516.0,65.0
2370,30349.0,232.0
2371,30765.0,125.0
2372,22492.0,143.0
2375,2630.0,165.0
2376,32678.0,192.0
2377,2630.0,159.0
2382,29003.0,137.0
2383,36226.0,66.0
2390,2630.0,236.0
2392,33519.0,275.0
2393,39705.0,72.0
2398,2630.0,102.0
2400,24684.0,83.0
2401,28236.0,228.0
2404,26025.0,283.0
2405,28893.0,207.0
2407,30425.0,185.0
2409,2630.0,291.0
2411,38072.0,203.0
2414,36321.0,260.0
2416,31461.0,103.0
2417,43814.0,113.0
2420,37285.0,147.0
2421,27597.0,68.0
2423,43412.0,117.0
2424,37445.0,212.0
2425,24690.0,155.0
2426,33386.0,107.0
2427,35572.0,251.0
2428,59880.0,139.0
2431,50661.0,230.0
2434,2630.0,14.0
2436,42847.0,211.0
2438,40259.0,85.0
2440,32118.0,241.0
2444,35710.0,218.0
2446,26388.0,163.0
2448,2630.0,60.0
2449,41421.0,249.0
2451,38773.0,145.0
2453,29911.0,236.0
2459,51560.0,157.0
2462,2630.0,240.0
2464,34134.0,161.0
2466,34716.0,258.0
2467,2630.0,188.0
2468,29529.0,221.0
2469,2630.0,286.0
2472,55659.0,269.0
2475,28241.0,216.0
2476,46490.0,100.0
2477,2630.0,111.0
2480,48684.0,45.0
2481,22547.0,138.0
2485,25395.0,105.0
2486,26077.0,282.0
2490,33344.0,229.0
2492,44328.0,267.0
2493,2630.0,79.0
2494,37116.0,172.0
2499,44533.0,105.0
2500,38038.0,216.0
2501,32975.0,37.0
2506,25872.0,69.0
2507,48302.0,51.0
2508,2630.0,222.0
2511,45948.0,192.0
2512,46108.0,146.0
2513,38557.0,185.0
2518,34227.0,71.0
2520,17639.0,40.0
2521,50579.0,52.0
2523,27822.0,78.0
2526,28505.0,109.0
2529,31320.0,20.0
2531,28514.0,205.0
2533,23442.0,39.0
2534,36453.0,296.0
2536,27903.0,166.0
2540,51769.0,227.0
2541,37109.0,133.0
2545,24630.0,56.0
2546,24597.0,188.0
2547,34335.0,168.0
2549,25299.0,123.0
2552,48629.0,166.0
2554,21470.0,260.0
2556,42996.0,296.0
2557,24395.0,130.0
2558,31945.0,229.0
2559,40384.0,32.0
2561,49176.0,147.0
2562,2630.0,17.0
2563,39237.0,104.0
2565,36068.0,140.0
2567,40451.0,134.0
2571,36266.0,112.0
2572,2630.0,99.0
2573,33381.0,71.0
2574,27010.0,94.0
2575,23570.0,238.0
2576,33631.0,190.0
2577,28438.0,142.0
2581,2630.0,231.0
2582,24093.0,154.0
2583,47207.0,103.0
2584,41733.0,120.0
2585,26678.0,113.0
2586,32620.0,298.0
2587,33395.0,216.0
2588,39704.0,87.0
2590,31214.0,233.0
2591,24655.0,294.0
2593,41173.0,59.0
2594,27399.0,243.0
2596,42340.0,205.0
2597,35221.0,126.0
2598,35294.0,211.0
2600,34743.0,174.0
2601,53227.0,68.0
2604,48474.0,20.0
2605,2630.0,271.0
2606,25806.0,230.0
2607,24950.0,98.0
2612,2630.0,152.0
2613,49120.0,224.0
2615,36439.0,193.0
2616,51254.0,91.0
2619,32272.0,92.0
2622,38086.0,134.0
2624,33001.0,193.0
2625,32603.0,171.0
2626,29341.0,163.0
2627,34191.0,150.0
2628,33749.0,246.0
2631,51549.0,155.0
2633,29356.0,68.0
2634,30035.0,159.0
2635,37872.0,78.0
2636,42139.0,79.0
2637,28026.0,19.0
2639,2630.0,69.0
2641,24879.0,85.0
2642,35060.0,37.0
2648,30868.0,187.0
2649,2630.0,232.0
2651,2630.0,234.0
2652,38031.0,158.0
2653,44480.0,215.0
2655,51605.0,135.0
2657,34951.0,170.0
2658,25512.0,110.0
2659,44917.0,116.0
2661,35838.0,156.0
2663,51812.0,75.0
2665,48431.0,54.0
2666,24065.0,118.0
2667,2630.0,225.0
2673,45476.0,30.0
2678,28552.0,204.0
2679,2630.0,217.0
2680,41243.0,72.0
2682,24042.0,277.0
2683,45600.0,16.0
2684,2630.0,293.0
2686,23526.0,215.0
2690,30045.0,238.0
2691,2630.0,201.0
2692,36856.0,212.0
2698,33143.0,147.0
2700,44009.0,217.0
2701,27079.0,224.0
2704,33168.0,39.0
2705,45158.0,93.0
2706,2630.0,237.0
2707,23019.0,101.0
2709,32728.0,249.0
2710,41942.0,45.0
2712,34102.0,17.0
2714,30622.0,260.0
2715,47597.0,172.0
2718,38609.0,40.0
2720,2630.0,103.0
2723,2630.0,171.0
2724,2630.0,217.0
2725,41907.0,109.0
2727,27064.0,290.0
2729,23539.0,50.0
2732,46253.0,128.0
2735,32823.0,261.0
2736,28829.0,155.0
2738,34801.0,151.0
2740,40343.0,203.0
2745,36639.0,288.0
2747,35391.0,102.0
2749,2630.0,254.0
2750,34135.0,93.0
2751,2630.0,20.0
2752,25315.0,21.0
2753,31454.0,110.0
2754,2630.0,267.0
2757,2630.0,280.0
2759,46106.0,299.0
2762,2630.0,22.0
2764,31340.0,92.0
2767,41075.0,25.0
2770,27014.0,10.0
2771,30424.0,265.0
2772,36783.0,82.0
2774,53529.0,147.0
2775,2630.0,30.0
2776,44945.0,88.0
2777,2630.0,86.0
2778,46035.0,266.0
2781,25448.0,292.0
2782,2630.0,244.0
2783,2630.0,256.0
2784,2630.0,225.0
2789,22872.0,137.0
2791,29145.0,241.0
2792,27280.0,251.0
2793,2630.0,22.0
2794,21865.0,157.0
2796,36995.0,126.0
2797,55366.0,105.0
2798,2630.0,149.0
2799,54349.0,58.0
2801,2630.0,121.0
2802,33927.0,191.0
2804,32645.0,230.0
2805,30668.0,17.0
2807,35221.0,157.0
2808,35090.0,240.0
2809,29231.0,111.0
2810,34266.0,165.0
2811,26509.0,297.0
2813,2630.0,249.0
2814,50387.0,91.0
2815,48623.0,184.0
2816,32525.0,21.0
2818,31272.0,93.0
2819,20999.0,240.0
2820,27054.0,142.0
2821,27571.0,89.0
2822,44922.0,46.0
2823,2630.0,114.0
2825,2630.0,238.0
2828,46596.0,292.0
2829,40291.0,290.0
2831,31161.0,222.0
2833,34290.0,86.0
2835,2630.0,119.0
2836,31731.0,180.0
2838,31183.0,119.0
2841,24754.0,79.0
2844,31360.0,213.0
2845,2630.0,39.0
2846,2630.0,50.0
2847,26982.0,237.0
2850,22965.0,176.0
2851,27859.0,47.0
2855,36804.0,28.0
2858,38921.0,146.0
2859,51956.0,67.0
2861,2630.0,34.0
2862,26472.0,253.0
2864,2630.0,184.0
2865,2630.0,41.0
2867,37711.0,215.0
2868,23582.0,135.0
2869,44854.0,92.0
2870,28890.0,202.0
2871,45617.0,266.0
2873,26270.0,66.0
2874,37366.0,195.0
2876,30603.0,167.0
2878,27393.0,110.0
2880,38907.0,289.0
2881,34228.0,275.0
2885,28691.0,117.0
2888,33121.0,224.0
2891,2630.0,111.0
2894,30117.0,260.0
2895,54346.0,290.0
2898,2630.0,272.0
2899,2630.0,199.0
2900,24683.0,113.0
2901,2630.0,17.0
2902,47251.0,259.0
2910,46132.0,231.0
2911,38195.0,221.0
2916,39550.0,280.0
2917,24196.0,94.0
2918,29653.0,159.0
2920,38818.0,127.0
2922,35539.0,117.0
2923,35230.0,277.0
2924,26588.0,95.0
2925,28500.0,116.0
2926,36750.0,110.0
2928,40800.0,137.0
2930,37838.0,163.0
2931,2630.0,60.0
2932,2630.0,241.0
2933,2630.0,171.0
2934,31977.0,213.0
2935,36457.0,47.0
2936,32151.0,201.0
2940,27151.0,232.0
2941,46926.0,192.0
2942,30336.0,241.0
2943,29287.0,255.0
2944,51790.0,133.0
2945,49634.0,158.0
2947,2630.0,144.0
2948,2630.0,149.0
2950,26760.0,80.0
2952,33645.0,28.0
2954,26251.0,291.0
2957,40358.0,212.0
2959,31403.0,163.0
2961,27248.0,229.0
2963,30585.0,124.0
2964,2630.0,288.0
2966,49276.0,184.0
2969,33745.0,296.0
2970,28381.0,159.0
2972,47436.0,96.0
2976,22497.0,149.0
2980,27067.0,34.0
2982,48849.0,188.0
2986,28132.0,68.0
2987,29273.0,164.0
2988,27895.0,182.0
2991,29717.0,69.0
2992,26817.0,252.0
2993,59623.0,43.0
2996,19560.0,223.0
2998,2630.0,65.0
3002,2630.0,73.0
3003,2630.0,155.0
3004,2630.0,107.0
3008,53137.0,265.0
3010,36796.0,126.0
3012,36264.0,133.0
3014,25755.0,206.0
3016,30471.0,287.0
3017,2630.0,266.0
3019,31855.0,63.0
3021,47415.0,33.0
3022,2630.0,246.0
3023,30375.0,99.0
3024,36732.0,252.0
3026,33300.0,223.0
3028,34586.0,25.0
3030,2630.0,273.0
3031,2630.0,288.0
3032,33620.0,66.0
3033,27941.0,291.0
3034,44375.0,133.0
3035,30155.0,25.0
3036,21782.0,35.0
3037,39924.0,168.0
3041,2630.0,108.0
3042,27114.0,25.0
3044,24411.0,143.0
3045,2630.0,153.0
3046,49694.0,111.0
3047,2630.0,50.0
3050,27322.0,39.0
3052,2630.0,113.0
3053,45263.0,222.0
3057,29011.0,91.0
3059,31971.0,138.0
3060,27613.0,73.0
3062,33804.0,194.0
3063,27260.0,275.0
3064,31564.0,31.0
3067,53294.0,214.0
3072,30828.0,265.0
3074,23631.0,192.0
3076,35620.0,51.0
3077,31141.0,214.0
3078,2630.0,226.0
3079,45139.0,13.0
3081,42742.0,166.0
3082,39190.0,131.0
3083,43640.0,289.0
3085,36381.0,37.0
3086,45613.0,245.0
3088,50633.0,299.0
3091,27665.0,89.0
3093,45631.0,180.0
3100,25144.0,94.0
3101,2630.0,13.0
3103,36348.0,31.0
3105,43309.0,168.0
3106,26763.0,74.0
3107,26298.0,123.0
3108,31668.0,229.0
3109,27048.0,282.0
3113,2630.0,187.0
3115,32130.0,60.0
3116,28442.0,186.0
3117,2630.0,80.0
3119,49770.0,19.0
3121,30864.0,15.0
3122,60768.0,243.0
3123,40831.0,292.0
3125,31833.0,25.0
3127,2630.0,64.0
3129,15055.0,84.0
3130,52271.0,41.0
3131,36018.0,159.0
3132,31102.0,191.0
3133,2630.0,292.0
3136,37663.0,59.0
3137,38325.0,78.0
3138,21209.0,210.0
3140,23711.0,204.0
3141,28062.0,27.0
3142,39231.0,85.0
3144,28356.0,22.0
3145,2630.0,293.0
3147,37313.0,109.0
3149,2630.0,255.0
3150,2630.0,98.0
3151,24280.0,30.0
3154,41067.0,181.0
3157,31271.0,219.0
3158,29680.0,233.0
3160,33601.0,268.0
3162,29004.0,226.0
3163,35114.0,27.0
3168,50011.0,72.0
3171,2630.0,12.0
3172,37143.0,65.0
3173,30568.0,106.0
3175,29330.0,280.0
3176,32905.0,43.0
3177,19790.0,243.0
3178,2630.0,76.0
3180,43878.0,125.0
3183,34374.0,104.0
3185,2630.0,84.0
3186,48185.0,24.0
3188,30393.0,291.0
3190,41750.0,198.0
3191,31248.0,102.0
3192,37182.0,286.0
3193,39117.0,172.0
3194,24966.0,28.0
3197,50155.0,37.0
3198,21489.0,132.0
3199,36912.0,219.0
3200,35051.0,297.0
3202,48995.0,111.0
3203,2630.0,86.0
3205,2630.0,218.0
3207,28955.0,114.0
3208,28900.0,135.0
3209,2630.0,242.0
3211,26233.0,293.0
3213,33292.0,265.0
3214,2630.0,227.0
3215,57065.0,196.0
3218,36082.0,99.0
3219,27206.0,232.0
3221,31302.0,182.0
3223,22717.0,152.0
3228,48915.0,203.0
3232,25290.0,25.0
3233,31660.0,133.0
3234,34056.0,271.0
3235,34119.0,16.0
3243,38206.0,192.0
3246,37229.0,263.0
3247,35778.0,73.0
3248,43279.0,272.0
3249,38742.0,129.0
3250,26781.0,109.0
3252,28427.0,270.0
3253,26535.0,223.0
3254,42614.0,257.0
3255,2630.0,219.0
3256,37100.0,59.0
3257,49227.0,104.0
3258,27200.0,14.0
3259,27389.0,169.0
3260,27359.0,214.0
3261,56884.0,149.0
3262,29311.0,289.0
3263,33150.0,126.0
3265,2630.0,287.0
3266,24291.0,235.0
3268,25890.0,252.0
3269,26736.0,262.0
3271,2630.0,264.0
3272,39894.0,43.0
3273,48520.0,232.0
3275,20180.0,150.0
3277,2630.0,182.0
3278,2630.0,149.0
3279,16407.0,157.0
3280,37625.0,199.0
3281,41860.0,180.0
3284,22941.0,269.0
3291,2630.0,125.0
3292,2630.0,290.0
3293,2630.0,22.0
3295,33243.0,99.0
3296,2630.0,194.0
3297,26581.0,12.0
3302,2630.0,299.0
3304,27422.0,184.0
3305,2630.0,162.0
3307,54629.0,105.0
3308,39534.0,207.0
3310,29163.0,297.0
3312,41769.0,178.0
3314,38580.0,178.0
3316,2630.0,197.0
3317,27973.0,121.0
3318,22584.0,131.0
3319,34878.0,101.0
3320,37483.0,96.0
3323,44103.0,180.0
3324,30888.0,71.0
3325,57111.0,123.0
3326,22739.0,273.0
3327,2630.0,22.0
3329,53066.0,178.0
3332,2630.0,228.0
3333,24615.0,163.0
3336,29114.0,17.0
3337,37781.0,232.0
3338,2630.0,103.0
3341,29744.0,113.0
3342,2630.0,149.0
3343,37616.0,197.0
3344,35929.0,11.0
3345,31722.0,90.0
3348,49120.0,234.0
3349,30177.0,70.0
3350,35074.0,44.0
3351,52770.0,67.0
3353,29786.0,296.0
3355,36055.0,216.0
3357,13302.0,255.0
3360,2630.0,129.0
3361,29896.0,247.0
3363,26053.0,42.0
3365,28988.0,254.0
3366,35845.0,215.0
3368,25888.0,289.0
3369,27141.0,212.0
3371,31871.0,231.0
3372,32872.0,45.0
3373,38262.0,90.0
3374,31206.0,134.0
3376,2630.0,74.0
3377,30965.0,154.0
3379,33940.0,209.0
3380,24179.0,196.0
3381,33300.0,213.0
3383,25736.0,17.0
3384,36367.0,15.0
3385,2630.0,260.0
3386,26001.0,119.0
3388,31915.0,148.0
3389,54155.0,207.0
3390,33591.0,25.0
3391,2630.0,100.0
3392,33349.0,44.0
3396,34320.0,84.0
3397,2630.0,187.0
3398,48516.0,84.0
3400,29754.0,250.0
3405,16024.0,158.0
3406,46578.0,204.0
3410,32255.0,261.0
3411,51208.0,41.0
3413,37457.0,152.0
3416,29961.0,206.0
3418,26942.0,137.0
3419,2630.0,178.0
3420,37751.0,223.0
3422,2630.0,288.0
3424,44530.0,153.0
3426,2630.0,268.0
3428,23642.0,90.0
3429,28109.0,26.0
3430,2630.0,124.0
3431,50626.0,204.0
3432,29601.0,230.0
3433,23823.0,121.0
3435,43192.0,202.0
3438,46614.0,132.0
3439,35041.0,146.0
3442,27888.0,49.0
3444,49508.0,73.0
3446,34662.0,112.0
3449,25936.0,205.0
3450,37478.0,153.0
3452,44774.0,63.0
3453,2630.0,84.0
3455,45289.0,98.0
3456,28488.0,153.0
3458,39520.0,202.0
3459,23196.0,117.0
3461,24672.0,155.0
3462,28930.0,148.0
3463,38357.0,19.0
3464,32776.0,111.0
3465,20896.0,78.0
3468,2630.0,239.0
3469,32466.0,171.0
3471,2630.0,68.0
3472,2630.0,258.0
3474,2630.0,25.0
3475,25306.0,170.0
3477,2630.0,27.0
3478,38176.0,94.0
3479,31712.0,126.0
3482,2630.0,62.0
3483,32673.0,18.0
3484,56469.0,49.0
3487,2630.0,219.0
3489,41179.0,163.0
3490,30924.0,15.0
3491,47286.0,183.0
3492,2630.0,195.0
3495,28066.0,100.0
3496,32078.0,92.0
3497,2630.0,233.0
3499,27071.0,122.0
3500,40586.0,164.0
3501,27489.0,199.0
3503,29345.0,203.0
3504,2630.0,92.0
3505,46231.0,216.0
3506,25648.0,176.0
3508,36725.0,145.0
3509,50152.0,161.0
3512,57591.0,288.0
3514,2630.0,24.0
3516,37058.0,273.0
3517,34646.0,37.0
3518,41373.0,122.0
3520,38889.0,119.0
3521,40282.0,78.0
3523,21832.0,116.0
3524,25352.0,45.0
3527,31201.0,261.0
3529,2630.0,259.0
3532,37519.0,198.0
3534,37221.0,152.0
3535,29129.0,23.0
3537,36317.0,206.0
3538,32726.0,172.0
3540,23545.0,36.0
3541,23619.0,221.0
3543,50999.0,145.0
3545,30123.0,24.0
3546,47411.0,70.0
3549,27902.0,33.0
3553,44390.0,182.0
3556,30795.0,21.0
3558,2630.0,123.0
3559,23634.0,200.0
3560,29960.0,56.0
3561,42354.0,76.0
3562,48680.0,209.0
3564,40204.0,21.0
3565,44585.0,181.0
3566,33488.0,49.0
3568,22771.0,159.0
3570,46741.0,61.0
3572,46669.0,182.0
3574,50394.0,197.0
3575,42560.0,109.0
3576,2630.0,190.0
3578,34012.0,226.0
3579,27615.0,164.0
3581,2630.0,287.0
3583,33640.0,141.0
3587,2630.0,110.0
3588,35170.0,79.0
3589,2630.0,100.0
3590,25100.0,123.0
3594,41802.0,149.0
3596,36573.0,94.0
3597,32544.0,151.0
3600,33838.0,284.0
3602,44931.0,95.0
3603,22277.0,181.0
3604,23145.0,106.0
3605,30107.0,75.0
3606,33940.0,257.0
3608,35574.0,68.0
3609,2630.0,277.0
3611,44655.0,184.0
3614,37886.0,53.0
3616,51849.0,13.0
3617,27023.0,154.0
3620,35692.0,208.0
3621,27419.0,149.0
3622,2630.0,151.0
3623,37976.0,194.0
3624,30020.0,32.0
3625,32495.0,27.0
3626,2630.0,11.0
3627,33854.0,170.0
3630,31541.0,236.0
3632,24933.0,104.0
3633,39095.0,162.0
3634,41994.0,143.0
3635,58797.0,246.0
3636,29117.0,35.0
3637,39660.0,110.0
3639,21125.0,53.0
3641,36079.0,96.0
3642,36016.0,245.0
3643,2630.0,171.0
3644,42057.0,196.0
3645,54609.0,181.0
3646,22831.0,104.0
3648,51925.0,215.0
3650,38400.0,27.0
3653,2630.0,149.0
3658,34848.0,16.0
3659,38077.0,165.0
3660,29692.0,95.0
3661,33960.0,154.0
3662,23345.0,82.0
3668,18961.0,189.0
3669,39018.0,277.0
3670,30670.0,39.0
3671,33906.0,99.0
3673,21636.0,41.0
3674,2630.0,201.0
3675,28580.0,175.0
3676,39365.0,293.0
3677,2630.0,47.0
3678,26299.0,159.0
3680,2630.0,266.0
3681,29742.0,285.0
3684,23002.0,111.0
3687,48392.0,185.0
3688,26851.0,22.0
3690,33688.0,162.0
3691,39733.0,136.0
3692,27172.0,186.0
3695,34867.0,237.0
3696,28892.0,288.0
3698,2630.0,263.0
3700,2630.0,22.0
3701,37362.0,230.0
3702,46127.0,297.0
3703,23072.0,179.0
3705,2630.0,183.0
3709,42728.0,116.0
3710,2630.0,146.0
3711,25689.0,189.0
3712,31007.0,182.0
3714,38777.0,217.0
3715,50128.0,46.0
3716,31185.0,118.0
3721,44237.0,184.0
3723,47863.0,73.0
3725,23967.0,283.0
3727,49141.0,230.0
3728,42188.0,267.0
3731,2630.0,238.0
3734,26215.0,290.0
3737,41961.0,36.0
3738,20056.0,269.0
3739,27881.0,15.0
3740,46173.0,177.0
3744,28218.0,274.0
3745,2630.0,193.0
3752,44851.0,34.0
3753,23820.0,180.0
3754,37836.0,194.0
3755,2630.0,192.0
3757,29809.0,234.0
3758,2630.0,194.0
3760,34047.0,127.0
3762,39887.0,233.0
3764,30169.0,296.0
3765,30068.0,238.0
3766,52071.0,222.0
3768,36407.0,295.0
3771,36317.0,124.0
3776,44377.0,150.0
3777,44861.0,163.0
3780,33362.0,62.0
3781,47670.0,66.0
3783,33269.0,284.0
3784,43970.0,127.0
3785,21934.0,42.0
3786,2630.0,13.0
3788,32129.0,272.0
3790,39473.0,136.0
3794,37092.0,40.0
3795,34911.0,103.0
3796,45886.0,258.0
3797,34109.0,134.0
3798,27807.0,236.0
3799,40998.0,167.0
3801,28745.0,100.0
3802,40889.0,137.0
3803,2630.0,266.0
3804,42033.0,262.0
3805,37680.0,265.0
3806,35960.0,207.0
3807,2630.0,170.0
3808,55720.0,49.0
3809,2630.0,76.0
3811,2630.0,191.0
3813,43016.0,177.0
3816,34146.0,259.0
3818,22048.0,248.0
3820,37866.0,191.0
3821,41835.0,131.0
3822,30031.0,128.0
3824,2630.0,269.0
3827,2630.0,218.0
3830,26425.0,71.0
3833,35949.0,256.0
3835,25269.0,136.0
3836,2630.0,122.0
3837,30573.0,99.0
3839,2630.0,192.0
3840,54926.0,66.0
3842,2630.0,213.0
3843,2630.0,108.0
3844,39436.0,208.0
3845,22712.0,77.0
3847,42123.0,212.0
3848,2630.0,228.0
3852,38080.0,172.0
3853,2630.0,168.0
3854,29778.0,34.0
3855,35510.0,268.0
3856,23783.0,245.0
3857,41293.0,196.0
3858,28173.0,59.0
3859,36847.0,186.0
3862,2630.0,205.0
3866,49305.0,220.0
3867,37900.0,144.0
3868,40074.0,63.0
3869,25159.0,90.0
3874,26608.0,171.0
3877,42087.0,270.0
3879,2630.0,116.0
3881,31237.0,108.0
3882,54750.0,51.0
3883,35259.0,115.0
3886,25112.0,149.0
3888,34983.0,162.0
3889,2630.0,17.0
3891,46755.0,287.0
3894,30627.0,41.0
3895,22041.0,115.0
3897,41311.0,183.0
3898,55099.0,253.0
3899,27195.0,210.0
3903,2630.0,45.0
3904,2630.0,124.0
3905,20863.0,283.0
3906,2630.0,260.0
3907,46801.0,54.0
3908,44987.0,189.0
3909,2630.0,215.0
3910,50119.0,202.0
3911,33428.0,177.0
3913,48948.0,202.0
3914,2630.0,175.0
3916,28799.0,131.0
3917,36212.0,106.0
3919,26139.0,247.0
3920,26886.0,243.0
3921,34129.0,92.0
3922,21832.0,194.0
3925,2630.0,294.0
3926,29957.0,91.0
3927,34583.0,48.0
3928,45413.0,271.0
3930,22872.0,58.0
3931,49982.0,38.0
3933,48115.0,261.0
3934,25568.0,164.0
3937,28023.0,93.0
3939,25340.0,196.0
3942,2630.0,190.0
3945,44229.0,177.0
3946,43501.0,16.0
3947,30780.0,139.0
3950,44464.0,127.0
3952,2630.0,287.0
3954,22426.0,193.0
3957,37357.0,63.0
3958,29842.0,91.0
3959,27938.0,267.0
3962,2630.0,226.0
3965,48296.0,247.0
3966,50148.0,125.0
3967,39905.0,85.0
3970,28659.0,246.0
3971,26429.0,29.0
3972,35420.0,113.0
3973,30596.0,260.0
3975,32870.0,117.0
3977,28626.0,230.0
3978,33153.0,202.0
3979,38199.0,154.0
3981,22791.0,275.0
3986,47689.0,22.0
3987,32280.0,38.0
3988,54035.0,267.0
3990,34460.0,152.0
3991,44044.0,215.0
3992,23330.0,131.0
3996,34906.0,215.0
3997,23724.0,63.0
3998,2630.0,94.0
3999,37102.0,257.0
4001,31126.0,297.0
4002,30032.0,240.0
4004,30228.0,16.0
4005,2630.0,54.0
4006,27667.0,73.0
4007,2630.0,106.0
4009,27060.0,95.0
4011,27203.0,90.0
4013,2630.0,158.0
4014,2630.0,226.0
4015,38758.0,247.0
4017,2630.0,110.0
4018,24352.0,57.0
4019,29205.0,77.0
4021,44278.0,145.0
4023,2630.0,232.0
4026,48128.0,152.0
4027,26202.0,222.0
4029,2630.0,41.0
4031,34070.0,196.0
4032,27564.0,40.0
4034,32620.0,201.0
4036,51164.0,73.0
4037,24387.0,152.0
4040,45352.0,243.0
4041,41355.0,32.0
4045,29984.0,39.0
4048,34167.0,36.0
4049,2630.0,37.0
4051,21822.0,56.0
4055,33252.0,275.0
4056,30768.0,296.0
4057,2630.0,121.0
4059,21936.0,87.0
4060,43362.0,169.0
4062,28917.0,230.0
4063,23052.0,60.0
4065,33952.0,284.0
4066,32963.0,79.0
4068,39495.0,172.0
4071,35183.0,101.0
4072,29546.0,13.0
4073,23223.0,158.0
4074,39268.0,241.0
4077,28545.0,212.0
4078,44893.0,244.0
4080,31314.0,242.0
4081,2630.0,95.0
4083,2630.0,112.0
4084,46754.0,22.0
4087,24552.0,260.0
4088,42440.0,186.0
4090,29700.0,171.0
4091,14651.0,41.0
4092,37405.0,28.0
4094,26601.0,209.0
4095,29862.0,194.0
4097,27455.0,286.0
4098,37596.0,234.0
4100,31829.0,161.0
4101,33871.0,156.0
4102,2630.0,38.0
4103,57931.0,292.0
4104,36111.0,152.0
